PetId,Species,Breed,Premium,Deductible,Age,AmtClaimsYr1,AmtClaimsYr2,AvgClaimsYr1,AvgClaimsYr2,NumClaimsYr1,NumClaimsYr2,AmtClaimsTotal,AvgClaimsTotal,NumClaimsTotal,YrsWithClaims
3902,Dog,English Bulldog,83.53,700,0,54717.59,33369.6,1403.015128,498.0537313,39,67,88087.19,1901.06886,106,2
3903,Dog,Golden Retriever,33.7,1000,0,0,0,0,0,0,0,0,0,0,0
3904,Dog,Yorkshire Terrier,45.53,250,0,1059.56,73.77,88.29666667,73.77,12,1,1133.33,162.0666667,13,2
3905,Dog,German Shepherd,55.65,350,0,0,0,0,0,0,0,0,0,0,0
3906,Cat,American Shorthair,86.15,700,10,0,0,0,0,0,0,0,0,0,0
3907,Dog,Alaskan Malamute,52.49,1000,0,0,0,0,0,0,0,0,0,0,0
3908,Cat,Domestic Shorthair,21.97,700,0,0,0,0,0,0,0,0,0,0,0
3909,Dog,Dachshund Standard Smooth Haired,51.44,1000,9,838,160.8,419,160.8,2,1,998.8,579.8,3,2
3910,Dog,Great Dane,49.54,1000,0,1239.34,1489.79,177.0485714,297.958,7,5,2729.13,475.0065714,12,2
3911,Dog,Chihuahua Short Coat ,100.74,500,9,1048.5,2892.8,524.25,413.2571429,2,7,3941.3,937.5071429,9,2
3912,Cat,Domestic Shorthair,57.89,750,8,0,0,0,0,0,0,0,0,0,0
3913,Dog,Pembroke Welsh Corgi,48.78,1000,7,0,0,0,0,0,0,0,0,0,0
3914,Cat,Domestic Shorthair,159.8,700,12,5642.67,9401.81,1128.534,427.355,5,22,15044.48,1555.889,27,2
3915,Cat,American Shorthair,64.27,500,12,418.66,0,209.33,0,2,0,418.66,209.33,2,1
3916,Dog,Labradoodle,29.9,600,1,0,0,0,0,0,0,0,0,0,0
3917,Dog,Siberian Husky,59.86,700,7,328.68,5549.79,164.34,2774.895,2,2,5878.47,2939.235,4,2
3918,Dog,Mixed Breed Medium,30.89,200,1,1024.61,0,1024.61,0,1,0,1024.61,1024.61,1,1
3919,Cat,Sphynx,43.56,400,0,0,0,0,0,0,0,0,0,0,0
3920,Dog,Bernese Mountain Dog,77.66,300,0,167.54,182.02,83.77,182.02,2,1,349.56,265.79,3,2
3921,Dog,Havanese,37.37,750,0,0,0,0,0,0,0,0,0,0,0
3922,Dog,Shih Tzu,29.26,700,4,421.53,0,210.765,0,2,0,421.53,210.765,2,1
3923,Dog,Scottish Terrier,105.31,1000,7,549.48,0,549.48,0,1,0,549.48,549.48,1,1
3924,Dog,Cavapoo,36.69,700,0,0,0,0,0,0,0,0,0,0,0
3925,Dog,Labradoodle,79.09,500,0,0,1124.27,0,224.854,0,5,1124.27,224.854,5,1
3926,Cat,Domestic Shorthair,69.33,200,1,163.03,0,163.03,0,1,0,163.03,163.03,1,1
3927,Cat,Domestic Shorthair,45.08,250,1,4279.73,0,1069.9325,0,4,0,4279.73,1069.9325,4,1
3928,Cat,Domestic Shorthair,30.66,150,5,0,67.31,0,22.43666667,0,3,67.31,22.43666667,3,1
3929,Dog,Mixed Breed Small,94.82,0,0,200.27,0,200.27,0,1,0,200.27,200.27,1,1
3930,Dog,Mixed Breed Small,55.41,750,2,0,0,0,0,0,0,0,0,0,0
3931,Dog,Poodle Miniature,39.12,1000,4,0,0,0,0,0,0,0,0,0,0
3932,Dog,French Bulldog,115.85,1000,2,10688.95,41211.16,5344.475,2747.410667,2,15,51900.11,8091.885667,17,2
3933,Dog,Labradoodle,24.87,500,0,0,0,0,0,0,0,0,0,0,0
3934,Dog,Mixed Breed Small,72.66,300,3,0,963.43,0,120.42875,0,8,963.43,120.42875,8,1
3935,Dog,Greyhound,83.69,350,3,0,809.5,0,404.75,0,2,809.5,404.75,2,1
3936,Cat,American Shorthair,56.58,1000,8,0,0,0,0,0,0,0,0,0,0
3937,Dog,Labrador Retriever,152.19,500,4,4034.78,1627.25,1008.695,542.4166667,4,3,5662.03,1551.111667,7,2
3938,Cat,Domestic Shorthair,32.98,700,3,0,0,0,0,0,0,0,0,0,0
3939,Cat,Domestic Shorthair,48.99,500,0,0,0,0,0,0,0,0,0,0,0
3940,Dog,French Bulldog,60.02,1000,0,910.83,0,227.7075,0,4,0,910.83,227.7075,4,1
3941,Dog,Staffordshire Bull Terrier,97.54,500,0,0,0,0,0,0,0,0,0,0,0
3942,Dog,Goldendoodle,44.49,200,0,0,0,0,0,0,0,0,0,0,0
3943,Cat,Ragdoll,16.69,500,0,0,0,0,0,0,0,0,0,0,0
3944,Dog,Silky Terrier,55.45,700,8,0,0,0,0,0,0,0,0,0,0
3945,Dog,Cane Corso,221.34,250,0,0,0,0,0,0,0,0,0,0,0
3946,Dog,Mixed Breed Medium,40.41,750,2,0,331.56,0,82.89,0,4,331.56,82.89,4,1
3947,Cat,Mixed Breed,17.11,1000,0,0,0,0,0,0,0,0,0,0,0
3948,Dog,Australian Cattle Dog Red Heeler,62.77,250,0,986.14,0,493.07,0,2,0,986.14,493.07,2,1
3949,Dog,Chihuahua,40.84,700,1,0,629.47,0,629.47,0,1,629.47,629.47,1,1
3950,Dog,Mixed Breed Small,90.9,250,0,898.28,297.33,224.57,148.665,4,2,1195.61,373.235,6,2
3951,Dog,Labrador Retriever,87.63,500,0,0,0,0,0,0,0,0,0,0,0
3952,Cat,Domestic Shorthair,67.52,100,7,229.62,0,114.81,0,2,0,229.62,114.81,2,1
3953,Dog,Miniature Schnauzer,105.89,700,7,0,0,0,0,0,0,0,0,0,0
3954,Dog,Miniature Schnauzer,63.02,250,0,0,0,0,0,0,0,0,0,0,0
3955,Dog,Mixed Breed Large,25.55,1000,0,2709.01,0,301.0011111,0,9,0,2709.01,301.0011111,9,1
3956,Cat,Domestic Mediumhair,29.54,200,1,0,0,0,0,0,0,0,0,0,0
3957,Dog,Mixed Breed Large,78.68,125,0,259.21,640.99,51.842,128.198,5,5,900.2,180.04,10,2
3958,Dog,Golden Retriever,28.67,100,2,0,0,0,0,0,0,0,0,0,0
3959,Dog,American Pitbull Terrier,113.12,300,6,0,0,0,0,0,0,0,0,0,0
3960,Dog,Maltese,59.69,300,5,764.89,0,764.89,0,1,0,764.89,764.89,1,1
3961,Dog,Mixed Breed Small,70.82,200,0,1940.78,279.92,388.156,279.92,5,1,2220.7,668.076,6,2
3962,Dog,Labradoodle,54.9,400,0,350.48,0,87.62,0,4,0,350.48,87.62,4,1
3963,Dog,Labrador Retriever,61,1000,0,463.34,429.81,115.835,429.81,4,1,893.15,545.645,5,2
3964,Dog,Mixed Breed Small,36.89,1000,0,1809.01,200.37,603.0033333,200.37,3,1,2009.38,803.3733333,4,2
3965,Dog,Chihuahua,158.17,500,12,0,0,0,0,0,0,0,0,0,0
3966,Dog,Shih Tzu,31.13,250,0,0,0,0,0,0,0,0,0,0,0
3967,Dog,Mixed Breed Medium,88.14,250,3,0,0,0,0,0,0,0,0,0,0
3968,Dog,Mixed Breed Large,129.44,100,0,752.07,19835.89,250.69,367.3312963,3,54,20587.96,618.0212963,57,2
3969,Dog,Doberman Pinscher,73.58,700,0,0,0,0,0,0,0,0,0,0,0
3970,Dog,Argentine Dogo,126.32,250,3,0,0,0,0,0,0,0,0,0,0
3971,Dog,Mixed Breed Small,47.74,700,6,0,1576.49,0,1576.49,0,1,1576.49,1576.49,1,1
3972,Cat,Mixed Breed,29.23,1000,6,0,0,0,0,0,0,0,0,0,0
3973,Dog,Yorkshire Terrier,89.2,200,0,0,0,0,0,0,0,0,0,0,0
3974,Cat,Mixed Breed,30.08,500,4,755,0,377.5,0,2,0,755,377.5,2,1
3975,Dog,Yorkshire Terrier,49.67,500,0,351,0,351,0,1,0,351,351,1,1
3976,Dog,Mixed Breed Small,47.18,200,0,0,0,0,0,0,0,0,0,0,0
3977,Dog,Miniature Long Haired Dachshund,101.51,250,10,0,0,0,0,0,0,0,0,0,0
3978,Dog,Welsh Terrier,77.86,200,0,702.23,2116.9,351.115,423.38,2,5,2819.13,774.495,7,2
3979,Dog,Golden Retriever,74.75,100,0,0,0,0,0,0,0,0,0,0,0
3980,Dog,Labradoodle,69.72,700,0,1721.75,191.78,344.35,191.78,5,1,1913.53,536.13,6,2
3981,Dog,Chihuahua,75.8,100,0,0,424.03,0,212.015,0,2,424.03,212.015,2,1
3982,Dog,Australian Shepherd,59.41,200,1,1847,0,1847,0,1,0,1847,1847,1,1
3983,Dog,Mixed Breed Medium,79.26,500,0,196.15,0,196.15,0,1,0,196.15,196.15,1,1
3984,Dog,Miniature Wire Haired Dachshund,21.02,1000,0,0,0,0,0,0,0,0,0,0,0
3985,Dog,Mixed Breed Large,77.46,300,0,0,3372.17,0,1124.056667,0,3,3372.17,1124.056667,3,1
3986,Cat,Domestic Shorthair,37.02,0,0,0,280,0,280,0,1,280,280,1,1
3987,Dog,Golden Retriever,116.62,100,0,3150.78,34.25,787.695,34.25,4,1,3185.03,821.945,5,2
3988,Dog,Australian Shepherd,34.02,700,0,1214.43,0,607.215,0,2,0,1214.43,607.215,2,1
3989,Cat,Domestic Mediumhair,42.7,740,4,624.2,0,624.2,0,1,0,624.2,624.2,1,1
3990,Dog,Chihuahua,83.28,700,7,1427.16,449.74,285.432,449.74,5,1,1876.9,735.172,6,2
3991,Dog,Mixed Breed Medium,101.41,200,0,0,0,0,0,0,0,0,0,0,0
3992,Dog,Cavalier King Charles Spaniel,33.98,750,0,0,0,0,0,0,0,0,0,0,0
3993,Dog,Golden Retriever,152.99,700,6,977.52,0,325.84,0,3,0,977.52,325.84,3,1
3994,Dog,Mixed Breed Large,54.72,700,0,0,8316.35,0,554.4233333,0,15,8316.35,554.4233333,15,1
3995,Dog,Beagle,70.65,250,2,0,0,0,0,0,0,0,0,0,0
3996,Dog,German Shorthaired Pointer,58.76,700,1,0,0,0,0,0,0,0,0,0,0
3997,Dog,German Shorthaired Pointer,32.72,1000,0,0,0,0,0,0,0,0,0,0,0
3998,Dog,Cockapoo,75.41,250,0,0,0,0,0,0,0,0,0,0,0
3999,Dog,Goldendoodle,35.6,200,0,0,0,0,0,0,0,0,0,0,0
4000,Cat,Domestic Shorthair,39.2,200,0,0,0,0,0,0,0,0,0,0,0
4001,Dog,Cavalier King Charles Spaniel,39.48,700,3,104.8,0,104.8,0,1,0,104.8,104.8,1,1
4002,Dog,Cavalier King Charles Spaniel,58.59,500,0,0,0,0,0,0,0,0,0,0,0
4003,Dog,Great Dane,111.56,250,0,369.34,4684.5,184.67,936.9,2,5,5053.84,1121.57,7,2
4004,Cat,Domestic Shorthair,62.19,0,0,0,0,0,0,0,0,0,0,0,0
4005,Dog,Shih Tzu,64.85,100,3,0,0,0,0,0,0,0,0,0,0
4006,Dog,Golden Retriever,50.74,500,0,964.08,0,482.04,0,2,0,964.08,482.04,2,1
4007,Dog,Mixed Breed Large,43.09,1000,3,0,0,0,0,0,0,0,0,0,0
4008,Dog,Miniature Pinscher,33.57,250,1,393.01,183.31,393.01,183.31,1,1,576.32,576.32,2,2
4009,Dog,Pug,70.13,1000,6,0,5602.32,0,1400.58,0,4,5602.32,1400.58,4,1
4010,Cat,Domestic Shorthair,30.91,0,0,0,0,0,0,0,0,0,0,0,0
4011,Cat,Domestic Shorthair,35.38,500,0,4082.57,0,1020.6425,0,4,0,4082.57,1020.6425,4,1
4012,Dog,Shih Tzu,26.75,200,0,0,0,0,0,0,0,0,0,0,0
4013,Dog,Goldendoodle,46.57,200,0,0,0,0,0,0,0,0,0,0,0
4014,Dog,American Eskimo,93.53,500,5,0,0,0,0,0,0,0,0,0,0
4015,Dog,Goldendoodle,33.46,700,1,0,0,0,0,0,0,0,0,0,0
4016,Cat,Domestic Shorthair,24,750,4,0,0,0,0,0,0,0,0,0,0
4017,Dog,Mixed Breed Medium,89.47,200,1,0,468.13,0,468.13,0,1,468.13,468.13,1,1
4018,Dog,Australian Labradoodle,57.79,1000,0,0,0,0,0,0,0,0,0,0,0
4019,Dog,Mixed Breed Medium,32.02,1000,0,0,0,0,0,0,0,0,0,0,0
4020,Dog,Mixed Breed Small,43.57,500,0,0,0,0,0,0,0,0,0,0,0
4021,Cat,Domestic Shorthair,36.16,100,0,144.34,0,144.34,0,1,0,144.34,144.34,1,1
4022,Dog,Mixed Breed Small,39.88,250,0,676,477.03,676,477.03,1,1,1153.03,1153.03,2,2
4023,Dog,Mixed Breed Unknown,95.66,250,0,4659.09,0,776.515,0,6,0,4659.09,776.515,6,1
4024,Dog,Mixed Breed Medium,56.96,1000,1,0,0,0,0,0,0,0,0,0,0
4025,Dog,Staffordshire Bull Terrier,141.46,250,2,0,1512.76,0,137.5236364,0,11,1512.76,137.5236364,11,1
4026,Cat,Domestic Shorthair,34.15,1000,1,1289.98,2755.32,322.495,551.064,4,5,4045.3,873.559,9,2
4027,Dog,Chihuahua,62.88,500,0,0,0,0,0,0,0,0,0,0,0
4028,Dog,French Bulldog,129.5,350,0,12538.78,3850.09,569.9445455,427.7877778,22,9,16388.87,997.7323232,31,2
4029,Dog,Mixed Breed Small,51.73,500,0,579.84,0,289.92,0,2,0,579.84,289.92,2,1
4030,Dog,Siberian Husky,58.92,200,1,720.02,0,240.0066667,0,3,0,720.02,240.0066667,3,1
4031,Dog,Morkie,29.23,250,0,0,0,0,0,0,0,0,0,0,0
4032,Dog,Boston Terrier,75.59,100,1,0,0,0,0,0,0,0,0,0,0
4033,Dog,Golden Retriever,65.33,1000,0,0,0,0,0,0,0,0,0,0,0
4034,Dog,Cavapoo,23.12,1000,0,0,0,0,0,0,0,0,0,0,0
4035,Cat,Domestic Shorthair,66.78,250,8,0,0,0,0,0,0,0,0,0,0
4036,Dog,Cavalier King Charles Spaniel,76.37,500,0,278.76,586.89,139.38,293.445,2,2,865.65,432.825,4,2
4037,Dog,Cocker Spaniel,31.01,700,0,0,0,0,0,0,0,0,0,0,0
4038,Dog,Goldendoodle,40,1000,0,0,0,0,0,0,0,0,0,0,0
4039,Dog,Pomeranian,57.19,700,0,0,0,0,0,0,0,0,0,0,0
4040,Dog,Australian Labradoodle,71.51,200,0,0,0,0,0,0,0,0,0,0,0
4041,Cat,Domestic Shorthair,33.29,250,0,0,367.4,0,367.4,0,1,367.4,367.4,1,1
4042,Cat,Domestic Shorthair,34.82,200,0,0,0,0,0,0,0,0,0,0,0
4043,Dog,Mixed Breed Large,66.8,700,1,0,0,0,0,0,0,0,0,0,0
4044,Cat,Domestic Shorthair,37.91,1000,5,0,0,0,0,0,0,0,0,0,0
4045,Dog,Beagle,74.85,250,0,4998.83,330.94,2499.415,165.47,2,2,5329.77,2664.885,4,2
4046,Cat,Himalayan,37.37,200,0,0,0,0,0,0,0,0,0,0,0
4047,Dog,Mixed Breed Medium,54.16,500,0,0,0,0,0,0,0,0,0,0,0
4048,Dog,Morkie,43.56,300,2,0,0,0,0,0,0,0,0,0,0
4049,Dog,Mixed Breed Medium,175.39,200,0,0,0,0,0,0,0,0,0,0,0
4050,Dog,Pembroke Welsh Corgi,50.11,500,0,857.1,769.05,428.55,384.525,2,2,1626.15,813.075,4,2
4051,Dog,English Bulldog,59.91,200,1,0,0,0,0,0,0,0,0,0,0
4052,Dog,Boston Terrier,37.12,500,0,0,0,0,0,0,0,0,0,0,0
4053,Dog,Labrador Retriever,33.68,1000,1,0,0,0,0,0,0,0,0,0,0
4054,Cat,Domestic Shorthair,33.59,200,1,0,2040.83,0,680.2766667,0,3,2040.83,680.2766667,3,1
4055,Dog,Bernedoodle,44.92,500,0,0,786.89,0,196.7225,0,4,786.89,196.7225,4,1
4056,Dog,Goldendoodle,85.79,200,0,0,612.93,0,306.465,0,2,612.93,306.465,2,1
4057,Dog,Mixed Breed Medium,87.62,250,7,0,1887.4,0,629.1333333,0,3,1887.4,629.1333333,3,1
4058,Dog,Labrador Retriever,41.74,750,0,2407.31,2690.37,2407.31,2690.37,1,1,5097.68,5097.68,2,2
4059,Dog,Maltese,49.44,1000,2,0,345.57,0,345.57,0,1,345.57,345.57,1,1
4060,Dog,Pembroke Welsh Corgi,88.47,300,3,0,0,0,0,0,0,0,0,0,0
4061,Dog,Labrador Retriever,61.55,700,5,0,0,0,0,0,0,0,0,0,0
4062,Dog,Miniature Goldendoodle,43.88,250,0,170.13,0,170.13,0,1,0,170.13,170.13,1,1
4063,Dog,Maltese,76.31,200,0,459,73,114.75,73,4,1,532,187.75,5,2
4064,Dog,Mixed Breed Giant,50.67,500,0,2108.87,2946.96,140.5913333,226.6892308,15,13,5055.83,367.2805641,28,2
4065,Dog,Poodle Toy,26.61,1000,0,234,1040,234,346.6666667,1,3,1274,580.6666667,4,2
4066,Cat,Domestic Shorthair,70.27,200,0,0,0,0,0,0,0,0,0,0,0
4067,Cat,Domestic Shorthair,68.64,200,1,0,121.79,0,121.79,0,1,121.79,121.79,1,1
4068,Cat,Domestic Shorthair,31.23,500,3,0,0,0,0,0,0,0,0,0,0
4069,Dog,Havanese,42.04,250,0,0,0,0,0,0,0,0,0,0,0
4070,Dog,Mixed Breed Medium,86.31,1000,7,8517.55,1333.97,946.3944444,121.27,9,11,9851.52,1067.664444,20,2
4071,Dog,Pomsky,82.11,250,0,229.42,0,229.42,0,1,0,229.42,229.42,1,1
4072,Dog,Mixed Breed Small,28.5,1000,0,1852.44,782.19,264.6342857,391.095,7,2,2634.63,655.7292857,9,2
4073,Dog,Mixed Breed Large,35.39,1000,3,0,0,0,0,0,0,0,0,0,0
4074,Dog,Mixed Breed Medium,36.83,500,0,0,0,0,0,0,0,0,0,0,0
4075,Dog,Labrador Retriever,59.08,500,0,0,0,0,0,0,0,0,0,0,0
4076,Cat,Domestic Shorthair,28.33,250,0,0,575.9,0,575.9,0,1,575.9,575.9,1,1
4077,Dog,Poodle Miniature,25.88,500,0,0,0,0,0,0,0,0,0,0,0
4078,Dog,Australian Labradoodle,27.83,750,0,3093.61,0,237.97,0,13,0,3093.61,237.97,13,1
4079,Dog,Snoodle,103.22,200,6,0,0,0,0,0,0,0,0,0,0
4080,Dog,Pug,72.03,250,0,5902.89,1061.01,491.9075,353.67,12,3,6963.9,845.5775,15,2
4081,Cat,Mixed Breed,46.17,500,5,0,0,0,0,0,0,0,0,0,0
4082,Dog,Mixed Breed Medium,66.69,500,0,0,0,0,0,0,0,0,0,0,0
4083,Cat,Domestic Shorthair,31.9,300,0,0,0,0,0,0,0,0,0,0,0
4084,Dog,Boston Terrier,50.22,350,0,0,0,0,0,0,0,0,0,0,0
4085,Cat,American Shorthair,61.1,100,3,145.75,0,145.75,0,1,0,145.75,145.75,1,1
4086,Dog,Bernedoodle,43.41,750,0,386.35,0,193.175,0,2,0,386.35,193.175,2,1
4087,Dog,Labrador Retriever,59.33,500,0,341.41,1905.52,170.705,238.19,2,8,2246.93,408.895,10,2
4088,Dog,Mixed Breed Small,34.31,300,1,110.31,0,110.31,0,1,0,110.31,110.31,1,1
4089,Dog,Havanese,22.61,700,0,0,0,0,0,0,0,0,0,0,0
4090,Dog,Miniature Long Haired Dachshund,40.12,250,0,431.95,0,215.975,0,2,0,431.95,215.975,2,1
4091,Cat,Domestic Shorthair,52.53,150,0,0,0,0,0,0,0,0,0,0,0
4092,Dog,Bichon Frise,73.62,700,2,0,0,0,0,0,0,0,0,0,0
4093,Cat,Domestic Shorthair,52.48,250,5,0,0,0,0,0,0,0,0,0,0
4094,Dog,Labradoodle,61.34,700,0,2142.42,0,357.07,0,6,0,2142.42,357.07,6,1
4095,Dog,Miniature Australian Shepherd,49.31,500,0,0,0,0,0,0,0,0,0,0,0
4096,Dog,English Bulldog,71.01,500,0,6646.66,9729.79,664.666,1621.631667,10,6,16376.45,2286.297667,16,2
4097,Dog,Labrador Retriever,65.24,700,7,251.46,211.01,125.73,211.01,2,1,462.47,336.74,3,2
4098,Dog,French Bulldog,55.59,1000,0,477.77,0,477.77,0,1,0,477.77,477.77,1,1
4099,Dog,Maltese,57.26,1000,4,15404.4,20396.6,810.7578947,755.4296296,19,27,35801,1566.187524,46,2
4100,Dog,Labrador Retriever,70.23,700,0,0,3064.14,0,1532.07,0,2,3064.14,1532.07,2,1
4101,Dog,Mixed Breed Unknown,59.59,500,0,0,0,0,0,0,0,0,0,0,0
4102,Dog,Labradoodle,69.09,500,0,915.34,1561.49,457.67,780.745,2,2,2476.83,1238.415,4,2
4103,Dog,Shihpoo,23.37,800,0,0,0,0,0,0,0,0,0,0,0
4104,Dog,Mixed Breed Large,62.12,500,6,0,0,0,0,0,0,0,0,0,0
4105,Dog,Goldendoodle,74.3,300,0,4133.75,1444.69,1033.4375,361.1725,4,4,5578.44,1394.61,8,2
4106,Dog,Goldendoodle,102.44,500,0,329.2,771.12,164.6,257.04,2,3,1100.32,421.64,5,2
4107,Dog,Yorkshire Terrier,46.34,500,0,4799.92,0,685.7028571,0,7,0,4799.92,685.7028571,7,1
4108,Dog,Basset Hound,60.71,500,1,0,826.66,0,275.5533333,0,3,826.66,275.5533333,3,1
4109,Cat,Domestic Shorthair,30.66,700,4,891.3,0,891.3,0,1,0,891.3,891.3,1,1
4110,Dog,Rat Terrier,48.16,200,2,0,0,0,0,0,0,0,0,0,0
4111,Cat,Domestic Shorthair,56.93,200,3,0,0,0,0,0,0,0,0,0,0
4112,Dog,Boston Terrier,25.83,700,0,0,465,0,465,0,1,465,465,1,1
4113,Dog,American Staffordshire Terrier,49.36,700,0,0,0,0,0,0,0,0,0,0,0
4114,Cat,Domestic Shorthair,41.04,250,0,121.5,0,121.5,0,1,0,121.5,121.5,1,1
4115,Cat,Domestic Shorthair,40.54,250,0,651,0,651,0,1,0,651,651,1,1
4116,Dog,Golden Retriever,55.23,500,0,1346.25,0,336.5625,0,4,0,1346.25,336.5625,4,1
4117,Dog,Norwich Terrier,29.58,750,2,0,0,0,0,0,0,0,0,0,0
4118,Dog,Mastiff,171.38,200,3,0,265,0,265,0,1,265,265,1,1
4119,Dog,Mixed Breed Medium,61.66,250,0,177.09,120.2,177.09,120.2,1,1,297.29,297.29,2,2
4120,Dog,Maltese,60.57,700,5,0,943.4,0,235.85,0,4,943.4,235.85,4,1
4121,Dog,Mixed Breed Small,53.67,1000,3,0,0,0,0,0,0,0,0,0,0
4122,Cat,Mixed Breed,28.69,500,1,2051.75,0,410.35,0,5,0,2051.75,410.35,5,1
4123,Dog,Mixed Breed Small,29.65,700,1,0,764.9,0,254.9666667,0,3,764.9,254.9666667,3,1
4124,Dog,Mixed Breed Small,125.75,375,9,0,0,0,0,0,0,0,0,0,0
4125,Dog,Mixed Breed Large,44.33,1000,2,0,0,0,0,0,0,0,0,0,0
4126,Dog,Cockapoo,33.89,1000,0,0,1391.72,0,347.93,0,4,1391.72,347.93,4,1
4127,Dog,Pug,81.22,250,0,0,0,0,0,0,0,0,0,0,0
4128,Dog,Mixed Breed Medium,77.6,500,0,1653.54,525.35,551.18,525.35,3,1,2178.89,1076.53,4,2
4129,Dog,Formosan Taiwanese Mountain Dog,69.03,200,0,823.42,831.44,274.4733333,415.72,3,2,1654.86,690.1933333,5,2
4130,Dog,Mixed Breed Unknown,38.41,500,0,2425.48,0,346.4971429,0,7,0,2425.48,346.4971429,7,1
4131,Dog,Olde English Bulldog,79.31,1000,2,343.35,0,171.675,0,2,0,343.35,171.675,2,1
4132,Dog,Poodle Toy,71.74,250,0,824.58,489.96,274.86,489.96,3,1,1314.54,764.82,4,2
4133,Cat,Domestic Shorthair,45.72,200,0,0,0,0,0,0,0,0,0,0,0
4134,Dog,Border Collie,40.79,1000,0,0,0,0,0,0,0,0,0,0,0
4135,Cat,Domestic Shorthair,104.5,250,8,0,0,0,0,0,0,0,0,0,0
4136,Dog,Mixed Breed Medium,53.41,200,0,0,0,0,0,0,0,0,0,0,0
4137,Dog,Chihuahua,32.41,1000,1,1195.37,0,1195.37,0,1,0,1195.37,1195.37,1,1
4138,Dog,Mixed Breed Large,65.43,500,4,820,0,410,0,2,0,820,410,2,1
4139,Dog,Mixed Breed Small,60.15,250,0,458.71,3399.3,152.9033333,679.86,3,5,3858.01,832.7633333,8,2
4140,Dog,Mixed Breed Unknown,75.19,0,1,4380.86,4459.67,1095.215,247.7594444,4,18,8840.53,1342.974444,22,2
4141,Dog,Dalmatian,87.61,500,0,578.49,0,578.49,0,1,0,578.49,578.49,1,1
4142,Dog,Rottweiler,159.34,500,0,8880.18,0,2960.06,0,3,0,8880.18,2960.06,3,1
4143,Dog,Poodle Standard,67.19,500,0,2677.69,177.07,669.4225,59.02333333,4,3,2854.76,728.4458333,7,2
4144,Dog,Bichon Frise,84.66,500,0,0,1065.1,0,1065.1,0,1,1065.1,1065.1,1,1
4145,Dog,Pyrenean Mountain Dog Great Pyrenees ,109.11,250,0,0,397.8,0,198.9,0,2,397.8,198.9,2,1
4146,Dog,Pomeranian,77.51,250,0,2385.25,197.75,397.5416667,197.75,6,1,2583,595.2916667,7,2
4147,Cat,Domestic Shorthair,54.26,500,5,0,0,0,0,0,0,0,0,0,0
4148,Dog,Australian Cattle Dog,39.67,1000,0,0,0,0,0,0,0,0,0,0,0
4149,Dog,Australian Labradoodle,75.29,250,0,1242.15,458.66,310.5375,458.66,4,1,1700.81,769.1975,5,2
4150,Cat,Domestic Shorthair,110.44,250,7,494.04,505.9,494.04,505.9,1,1,999.94,999.94,2,2
4151,Cat,Mixed Breed,65.94,0,0,0,0,0,0,0,0,0,0,0,0
4152,Dog,Siberian Husky,37.2,350,0,8439,0,1687.8,0,5,0,8439,1687.8,5,1
4153,Dog,Cockapoo,39.52,500,0,0,0,0,0,0,0,0,0,0,0
4154,Dog,Mixed Breed Small,43.98,250,0,5950.62,0,661.18,0,9,0,5950.62,661.18,9,1
4155,Dog,Golden Retriever,69.95,500,0,0,0,0,0,0,0,0,0,0,0
4156,Dog,Chihuahua Short Coat ,48.34,700,8,0,0,0,0,0,0,0,0,0,0
4157,Dog,Mixed Breed Small,41.37,1000,8,1846.37,361.13,263.7671429,180.565,7,2,2207.5,444.3321429,9,2
4158,Dog,Mixed Breed Unknown,27.49,1000,0,0,0,0,0,0,0,0,0,0,0
4159,Dog,Shiba Inu,66.66,700,0,0,0,0,0,0,0,0,0,0,0
4160,Dog,Papillon,39.45,750,3,0,0,0,0,0,0,0,0,0,0
4161,Cat,Domestic Shorthair,62.47,200,0,478.07,0,239.035,0,2,0,478.07,239.035,2,1
4162,Dog,Mixed Breed Small,61.4,500,4,570.15,177.63,570.15,177.63,1,1,747.78,747.78,2,2
4163,Dog,Labrador Retriever,78.16,250,0,2035,0,2035,0,1,0,2035,2035,1,1
4164,Cat,Domestic Shorthair,26.99,500,1,701.28,0,701.28,0,1,0,701.28,701.28,1,1
4165,Dog,Mixed Breed Small,110.23,250,8,704.72,335,234.9066667,335,3,1,1039.72,569.9066667,4,2
4166,Dog,Goldendoodle,62.13,700,0,0,0,0,0,0,0,0,0,0,0
4167,Dog,Mixed Breed Unknown,123.88,250,0,10331.03,5975.46,737.9307143,1195.092,14,5,16306.49,1933.022714,19,2
4168,Dog,Frenchton,48.99,200,3,0,0,0,0,0,0,0,0,0,0
4169,Dog,Bichon Frise,41.95,700,4,1987.09,484,993.545,242,2,2,2471.09,1235.545,4,2
4170,Cat,Mixed Breed,24.94,500,0,0,0,0,0,0,0,0,0,0,0
4171,Dog,Mixed Breed Small,42.81,500,0,0,0,0,0,0,0,0,0,0,0
4172,Dog,Cockapoo,45.46,1000,0,225.05,2207.06,225.05,1103.53,1,2,2432.11,1328.58,3,2
4173,Cat,Persian,111.82,500,10,0,0,0,0,0,0,0,0,0,0
4174,Dog,Leonberger,91.05,700,0,0,0,0,0,0,0,0,0,0,0
4175,Dog,Mixed Breed Small,32.59,200,0,51.31,0,51.31,0,1,0,51.31,51.31,1,1
4176,Dog,Chihuahua Short Coat ,75.84,0,0,0,0,0,0,0,0,0,0,0,0
